state_code,district_code,subdistrict_code,town_code,area_name,residence,household_size_band,households_count,all_size_households_count,all_size_normal_household_persons_count,published_mean_household_size_persons,universe,source,source_id,source_sha256,source_row,observation_year,status
27,520,04186,000000,Sub-district - Poladpur,Total,11-14,102,11650,45238,3.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,796,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Total,15+,8,11650,45238,3.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,796,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Rural,1,1410,10230,39294,3.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,797,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Rural,2,2236,10230,39294,3.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,797,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Rural,3,1392,10230,39294,3.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,797,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Rural,4,1506,10230,39294,3.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,797,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Rural,5,1412,10230,39294,3.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,797,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Rural,6,1069,10230,39294,3.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,797,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Rural,7-10,1105,10230,39294,3.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,797,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Rural,11-14,92,10230,39294,3.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,797,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Rural,15+,8,10230,39294,3.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,797,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Urban,1,120,1420,5944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,798,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Urban,2,152,1420,5944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,798,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Urban,3,217,1420,5944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,798,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Urban,4,398,1420,5944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,798,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Urban,5,229,1420,5944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,798,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Urban,6,150,1420,5944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,798,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Urban,7-10,144,1420,5944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,798,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Urban,11-14,10,1420,5944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,798,2011,historical_control_not_current_demand
27,520,04186,000000,Sub-district - Poladpur,Urban,15+,0,1420,5944,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,798,2011,historical_control_not_current_demand
27,000,,802794,Greater Mumbai (M Corp.),Urban,1,133561,2752530,12279814,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,7,2011,historical_control_not_current_demand
27,000,,802794,Greater Mumbai (M Corp.),Urban,2,283483,2752530,12279814,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,7,2011,historical_control_not_current_demand
27,000,,802794,Greater Mumbai (M Corp.),Urban,3,472012,2752530,12279814,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,7,2011,historical_control_not_current_demand
27,000,,802794,Greater Mumbai (M Corp.),Urban,4,712712,2752530,12279814,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,7,2011,historical_control_not_current_demand
27,000,,802794,Greater Mumbai (M Corp.),Urban,5,500821,2752530,12279814,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,7,2011,historical_control_not_current_demand
27,000,,802794,Greater Mumbai (M Corp.),Urban,6,284908,2752530,12279814,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,7,2011,historical_control_not_current_demand
27,000,,802794,Greater Mumbai (M Corp.),Urban,7-10,320705,2752530,12279814,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,7,2011,historical_control_not_current_demand
27,000,,802794,Greater Mumbai (M Corp.),Urban,11-14,34597,2752530,12279814,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,7,2011,historical_control_not_current_demand
27,000,,802794,Greater Mumbai (M Corp.),Urban,15+,9731,2752530,12279814,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,7,2011,historical_control_not_current_demand
27,517,,802785,Vasai-Virar City (M Corp),Urban,1,10576,290009,1216579,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,27,2011,historical_control_not_current_demand
27,517,,802785,Vasai-Virar City (M Corp),Urban,2,29842,290009,1216579,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,27,2011,historical_control_not_current_demand
27,517,,802785,Vasai-Virar City (M Corp),Urban,3,59890,290009,1216579,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,27,2011,historical_control_not_current_demand
27,517,,802785,Vasai-Virar City (M Corp),Urban,4,87221,290009,1216579,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,27,2011,historical_control_not_current_demand
27,517,,802785,Vasai-Virar City (M Corp),Urban,5,51721,290009,1216579,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,27,2011,historical_control_not_current_demand
27,517,,802785,Vasai-Virar City (M Corp),Urban,6,25672,290009,1216579,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,27,2011,historical_control_not_current_demand
27,517,,802785,Vasai-Virar City (M Corp),Urban,7-10,22816,290009,1216579,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,27,2011,historical_control_not_current_demand
27,517,,802785,Vasai-Virar City (M Corp),Urban,11-14,1863,290009,1216579,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,27,2011,historical_control_not_current_demand
27,517,,802785,Vasai-Virar City (M Corp),Urban,15+,408,290009,1216579,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,27,2011,historical_control_not_current_demand
27,517,,802786,Mira-Bhayandar (M Corp.),Urban,1,6029,186025,804527,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,28,2011,historical_control_not_current_demand
27,517,,802786,Mira-Bhayandar (M Corp.),Urban,2,17751,186025,804527,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,28,2011,historical_control_not_current_demand
27,517,,802786,Mira-Bhayandar (M Corp.),Urban,3,37386,186025,804527,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,28,2011,historical_control_not_current_demand
27,517,,802786,Mira-Bhayandar (M Corp.),Urban,4,55197,186025,804527,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,28,2011,historical_control_not_current_demand
27,517,,802786,Mira-Bhayandar (M Corp.),Urban,5,32784,186025,804527,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,28,2011,historical_control_not_current_demand
27,517,,802786,Mira-Bhayandar (M Corp.),Urban,6,17103,186025,804527,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,28,2011,historical_control_not_current_demand
27,517,,802786,Mira-Bhayandar (M Corp.),Urban,7-10,17776,186025,804527,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,28,2011,historical_control_not_current_demand
27,517,,802786,Mira-Bhayandar (M Corp.),Urban,11-14,1630,186025,804527,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,28,2011,historical_control_not_current_demand
27,517,,802786,Mira-Bhayandar (M Corp.),Urban,15+,369,186025,804527,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,28,2011,historical_control_not_current_demand
27,517,,802787,Thane (M Corp.),Urban,1,17320,433552,1830618,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,29,2011,historical_control_not_current_demand
27,517,,802787,Thane (M Corp.),Urban,2,46692,433552,1830618,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,29,2011,historical_control_not_current_demand
27,517,,802787,Thane (M Corp.),Urban,3,87735,433552,1830618,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,29,2011,historical_control_not_current_demand
27,517,,802787,Thane (M Corp.),Urban,4,124192,433552,1830618,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_cities_maharashtra,6564eff25238eca628e193749ee5eed6730e20305572a51f0712abcd30bdeacd,29,2011,historical_control_not_current_demand
