location_id,purpose,district_code,attraction_layer,nres_volume_m3,total_volume_m3,attraction_weight,radius_m,source
osm_node_13866699561,work,517,nres,0,1952306,1.54464e-05,300,derived
osm_node_13866699561,shopping,517,total,0,1952306,1.95231e+06,300,derived
osm_node_13866701078,work,517,nres,11121,1690557,1.72727e-05,300,derived
osm_node_13866701078,shopping,517,total,11121,1690557,1.69056e+06,300,derived
osm_node_13866701233,work,517,nres,27903,1786174,2.39101e-05,300,derived
osm_node_13866701233,shopping,517,total,27903,1786174,1.78617e+06,300,derived
osm_node_13866702883,work,517,nres,0,1952306,1.54464e-05,300,derived
osm_node_13866702883,shopping,517,total,0,1952306,1.95231e+06,300,derived
osm_node_13866710912,work,517,nres,27903,1786174,2.39101e-05,300,derived
osm_node_13866710912,shopping,517,total,27903,1786174,1.78617e+06,300,derived
osm_node_13866710913,work,517,nres,27903,1786174,2.39101e-05,300,derived
osm_node_13866710913,shopping,517,total,27903,1786174,1.78617e+06,300,derived
osm_node_13866710929,work,517,nres,0,1952306,1.54464e-05,300,derived
osm_node_13866710929,shopping,517,total,0,1952306,1.95231e+06,300,derived
osm_node_13866718318,work,517,nres,0,1952306,1.54464e-05,300,derived
osm_node_13866718318,shopping,517,total,0,1952306,1.95231e+06,300,derived
osm_node_13866719458,work,517,nres,0,1952306,1.54464e-05,300,derived
osm_node_13866719458,shopping,517,total,0,1952306,1.95231e+06,300,derived
osm_node_13866724999,work,517,nres,11121,1690557,1.72727e-05,300,derived
osm_node_13866724999,shopping,517,total,11121,1690557,1.69056e+06,300,derived
osm_node_13866725000,work,517,nres,11121,1690557,1.72727e-05,300,derived
osm_node_13866725000,shopping,517,total,11121,1690557,1.69056e+06,300,derived
osm_node_13866779772,work,517,nres,0,1952306,1.54464e-05,300,derived
osm_node_13866779772,shopping,517,total,0,1952306,1.95231e+06,300,derived
osm_node_13866789808,work,517,nres,0,1952306,1.54464e-05,300,derived
osm_node_13866789808,shopping,517,total,0,1952306,1.95231e+06,300,derived
osm_node_13870297539,work,520,nres,0,19303,2.44076e-07,300,derived
osm_node_13870297539,shopping,520,total,0,19303,19303,300,derived
osm_node_13870297540,work,520,nres,0,28237,3.57041e-07,300,derived
osm_node_13870297540,leisure,520,total,0,28237,28237,300,derived
osm_node_13870297541,work,520,nres,0,19303,2.44076e-07,300,derived
osm_node_13870297541,shopping,520,total,0,19303,19303,300,derived
osm_node_13873158391,work,518,nres,66296,296209,2.55886e-05,300,derived
osm_node_13873411104,work,518,nres,545445,906846,0.000198474,300,derived
osm_node_13873411104,leisure,518,total,545445,906846,906846,300,derived
osm_node_13877687774,work,520,nres,0,14716,1.86076e-07,300,derived
osm_node_13877687774,leisure,520,total,0,14716,14716,300,derived
osm_node_13877769905,work,520,nres,0,7022,8.87893e-08,300,derived
osm_node_13877769905,leisure,520,total,0,7022,7022,300,derived
osm_node_13877843148,work,520,nres,0,14716,1.86076e-07,300,derived
osm_node_13877843148,leisure,520,total,0,14716,14716,300,derived
osm_node_13877853509,work,520,nres,0,5422,6.85582e-08,300,derived
osm_node_13877853509,leisure,520,total,0,5422,5422,300,derived
osm_node_13877853511,work,520,nres,0,5422,6.85582e-08,300,derived
osm_node_13877853511,leisure,520,total,0,5422,5422,300,derived
osm_node_13877853512,work,520,nres,0,7022,8.87893e-08,300,derived
osm_node_13877853512,leisure,520,total,0,7022,7022,300,derived
osm_node_13883056227,work,517,nres,0,329778,2.60916e-06,300,derived
osm_node_13890770947,work,519,nres,745118,3207962,0.000299183,300,derived
osm_node_13890770947,shopping,519,total,745118,3207962,3.20796e+06,300,derived
osm_node_13890965126,work,518,nres,34075,1672713,2.51298e-05,300,derived
osm_node_13890965126,leisure,518,total,34075,1672713,1.67271e+06,300,derived
osm_node_13891350259,work,518,nres,353017,1578301,0.000136264,300,derived
osm_node_13895586990,work,517,nres,0,1511123,1.19558e-05,300,derived
osm_node_13895586991,work,517,nres,0,1378036,1.09028e-05,300,derived
osm_node_13895586991,leisure,517,total,0,1378036,1.37804e+06,300,derived
osm_node_13895987784,work,518,nres,165650,514715,6.21611e-05,300,derived
osm_node_13895987784,shopping,518,total,165650,514715,514715,300,derived
osm_node_13895987792,work,518,nres,165650,514715,6.21611e-05,300,derived
osm_node_13895987792,shopping,518,total,165650,514715,514715,300,derived
osm_node_13895987793,work,518,nres,165650,514715,6.21611e-05,300,derived
osm_node_13895987793,shopping,518,total,165650,514715,514715,300,derived
osm_node_13895987794,work,518,nres,165650,514715,6.21611e-05,300,derived
osm_node_13895987794,shopping,518,total,165650,514715,514715,300,derived
osm_node_13898586401,work,517,nres,0,9974,7.8913e-08,300,derived
osm_node_13898586401,shopping,517,total,0,9974,9974,300,derived
osm_node_13900288559,work,518,nres,165650,514715,6.21611e-05,300,derived
osm_node_13900288559,shopping,518,total,165650,514715,514715,300,derived
osm_node_13900288560,social,518,total,165650,514715,514715,300,derived
osm_node_13900288561,work,518,nres,165650,514715,6.21611e-05,300,derived
osm_node_13900288561,shopping,518,total,165650,514715,514715,300,derived
osm_node_13901694130,work,520,nres,0,80415,1.0168e-06,300,derived
osm_node_13901694130,shopping,520,total,0,80415,80415,300,derived
osm_node_13901694131,work,520,nres,0,80415,1.0168e-06,300,derived
osm_node_13901694131,shopping,520,total,0,80415,80415,300,derived
osm_node_13901694132,work,520,nres,0,80415,1.0168e-06,300,derived
osm_node_13901694132,shopping,520,total,0,80415,80415,300,derived
osm_node_13901694142,work,520,nres,0,80415,1.0168e-06,300,derived
osm_node_13901694142,shopping,520,total,0,80415,80415,300,derived
osm_node_13901694145,work,520,nres,0,80415,1.0168e-06,300,derived
osm_node_13901694145,shopping,520,total,0,80415,80415,300,derived
osm_node_13901694148,work,520,nres,0,80415,1.0168e-06,300,derived
osm_node_13901694148,leisure,520,total,0,80415,80415,300,derived
osm_node_13901694192,work,520,nres,0,80415,1.0168e-06,300,derived
osm_node_13901694192,shopping,520,total,0,80415,80415,300,derived
osm_node_13901694193,work,520,nres,0,80415,1.0168e-06,300,derived
osm_node_13901694193,leisure,520,total,0,80415,80415,300,derived
osm_node_13901694194,work,520,nres,0,80415,1.0168e-06,300,derived
osm_node_13901694194,leisure,520,total,0,80415,80415,300,derived
osm_node_13903925701,work,519,nres,40784,2925324,2.99774e-05,300,derived
osm_node_13906434121,work,520,nres,0,28237,3.57041e-07,300,derived
osm_node_13906434121,shopping,520,total,0,28237,28237,300,derived
osm_node_13906434122,work,520,nres,0,28237,3.57041e-07,300,derived
osm_node_13906434122,shopping,520,total,0,28237,28237,300,derived
osm_node_13906434123,work,520,nres,0,28237,3.57041e-07,300,derived
osm_node_13906434123,shopping,520,total,0,28237,28237,300,derived
osm_node_13906499425,work,520,nres,0,28237,3.57041e-07,300,derived
osm_node_13906499425,leisure,520,total,0,28237,28237,300,derived
osm_node_13906499426,work,520,nres,0,25126,3.17704e-07,300,derived
osm_node_13906499426,shopping,520,total,0,25126,25126,300,derived
osm_node_13906499427,work,520,nres,0,25126,3.17704e-07,300,derived
osm_node_13906499427,shopping,520,total,0,25126,25126,300,derived
osm_node_13906499428,work,520,nres,0,28237,3.57041e-07,300,derived
osm_node_13906499428,shopping,520,total,0,28237,28237,300,derived
osm_node_13906499429,work,520,nres,0,25126,3.17704e-07,300,derived
osm_node_13906499429,shopping,520,total,0,25126,25126,300,derived
osm_node_13906499430,work,520,nres,0,28237,3.57041e-07,300,derived
osm_node_13906499430,shopping,520,total,0,28237,28237,300,derived
osm_node_13906817512,work,520,nres,0,113567,1.43599e-06,300,derived
osm_node_13906817512,shopping,520,total,0,113567,113567,300,derived
osm_node_13906817513,work,520,nres,0,178166,2.25281e-06,300,derived
osm_node_13906817513,shopping,520,total,0,178166,178166,300,derived
osm_node_13906817514,work,520,nres,0,178166,2.25281e-06,300,derived
osm_node_13906817514,shopping,520,total,0,178166,178166,300,derived
osm_node_13906817515,work,520,nres,0,178166,2.25281e-06,300,derived
osm_node_13906817515,shopping,520,total,0,178166,178166,300,derived
osm_node_13906817516,work,520,nres,0,178166,2.25281e-06,300,derived
osm_node_13906817517,work,520,nres,0,178166,2.25281e-06,300,derived
osm_node_13906817517,shopping,520,total,0,178166,178166,300,derived
osm_node_13906817521,work,520,nres,0,178166,2.25281e-06,300,derived
osm_node_13906817521,shopping,520,total,0,178166,178166,300,derived
osm_node_13906817523,work,520,nres,0,178166,2.25281e-06,300,derived
osm_node_13906817523,shopping,520,total,0,178166,178166,300,derived
osm_node_13906817524,work,520,nres,0,178166,2.25281e-06,300,derived
osm_node_13906817524,shopping,520,total,0,178166,178166,300,derived
osm_node_13906817525,work,520,nres,0,178166,2.25281e-06,300,derived
osm_node_13906817525,shopping,520,total,0,178166,178166,300,derived
osm_node_13906817528,work,520,nres,0,178166,2.25281e-06,300,derived
osm_node_13906817528,shopping,520,total,0,178166,178166,300,derived
osm_node_13906817529,work,520,nres,0,178166,2.25281e-06,300,derived
osm_node_13906817529,shopping,520,total,0,178166,178166,300,derived
osm_node_13906817530,work,520,nres,0,178166,2.25281e-06,300,derived
osm_node_13906817531,work,520,nres,0,178166,2.25281e-06,300,derived
osm_node_13906817531,shopping,520,total,0,178166,178166,300,derived
osm_node_13906817532,work,520,nres,0,178166,2.25281e-06,300,derived
osm_node_13906817532,shopping,520,total,0,178166,178166,300,derived
osm_node_13906817538,work,520,nres,0,178166,2.25281e-06,300,derived
osm_node_13906817538,shopping,520,total,0,178166,178166,300,derived
osm_node_13906817540,work,520,nres,6733,231634,4.9682e-06,300,derived
osm_node_13906817540,shopping,520,total,6733,231634,231634,300,derived
osm_node_13906817545,work,520,nres,6733,231634,4.9682e-06,300,derived
osm_node_13906817545,shopping,520,total,6733,231634,231634,300,derived
osm_node_13906817546,work,520,nres,6733,231634,4.9682e-06,300,derived
osm_node_13906817546,shopping,520,total,6733,231634,231634,300,derived
osm_node_13906817547,work,520,nres,6733,231634,4.9682e-06,300,derived
osm_node_13906817549,work,520,nres,6733,231634,4.9682e-06,300,derived
osm_node_13906817551,work,520,nres,6733,231634,4.9682e-06,300,derived
osm_node_13906817552,work,520,nres,6733,231634,4.9682e-06,300,derived
osm_node_13906817552,shopping,520,total,6733,231634,231634,300,derived
osm_node_13906817553,work,520,nres,6733,231634,4.9682e-06,300,derived
osm_node_13906817553,shopping,520,total,6733,231634,231634,300,derived
osm_node_13906817554,work,520,nres,6733,231634,4.9682e-06,300,derived
osm_node_13906817554,shopping,520,total,6733,231634,231634,300,derived
osm_node_13906817555,work,520,nres,6733,231634,4.9682e-06,300,derived
osm_node_13906817555,shopping,520,total,6733,231634,231634,300,derived
osm_node_13906955633,work,520,nres,342212,1511817,0.000122767,300,derived
osm_node_13906955633,shopping,520,total,342212,1511817,1.51182e+06,300,derived
osm_node_13906955634,work,520,nres,342212,1511817,0.000122767,300,derived
osm_node_13906955634,shopping,520,total,342212,1511817,1.51182e+06,300,derived
osm_node_13906955635,work,520,nres,342212,1511817,0.000122767,300,derived
osm_node_13906955635,shopping,520,total,342212,1511817,1.51182e+06,300,derived
osm_node_13906955636,work,520,nres,342212,1511817,0.000122767,300,derived
osm_node_13906955638,work,520,nres,342212,1511817,0.000122767,300,derived
osm_node_13906955639,work,520,nres,252172,1457387,9.48068e-05,300,derived
osm_node_13906955639,shopping,520,total,252172,1457387,1.45739e+06,300,derived
osm_node_13906955640,work,520,nres,252172,1457387,9.48068e-05,300,derived
osm_node_13906955640,shopping,520,total,252172,1457387,1.45739e+06,300,derived
osm_node_13906955646,work,520,nres,24651,1025476,2.0433e-05,300,derived
osm_node_13907256032,work,520,nres,628967,1145797,0.000204992,300,derived
osm_node_13907256032,shopping,520,total,628967,1145797,1.1458e+06,300,derived
osm_node_13907256033,work,520,nres,589638,1023446,0.000191533,300,derived
osm_node_13907256033,shopping,520,total,589638,1023446,1.02345e+06,300,derived
osm_node_13907256038,work,520,nres,628967,1145797,0.000204992,300,derived
osm_node_13907256038,leisure,520,total,628967,1145797,1.1458e+06,300,derived
osm_node_13907256039,work,520,nres,628967,1145797,0.000204992,300,derived
osm_node_13907256039,leisure,520,total,628967,1145797,1.1458e+06,300,derived
osm_node_13910182358,work,518,nres,32995,1330378,2.20542e-05,300,derived
osm_node_13910182359,work,518,nres,32995,1330378,2.20542e-05,300,derived
osm_node_13910182359,leisure,518,total,32995,1330378,1.33038e+06,300,derived
osm_node_13914655856,work,518,nres,2493,1245608,1.06869e-05,300,derived
osm_node_13914655856,leisure,518,total,2493,1245608,1.24561e+06,300,derived
osm_node_13917795601,work,517,nres,0,1377318,1.08972e-05,300,derived
osm_node_13917795601,shopping,517,total,0,1377318,1.37732e+06,300,derived
osm_node_13919656119,work,520,nres,0,675778,8.54484e-06,300,derived
osm_node_13920500304,work,520,nres,0,1212051,1.53257e-05,300,derived
osm_node_13920500304,leisure,520,total,0,1212051,1.21205e+06,300,derived
osm_node_13920500322,work,520,nres,0,1212051,1.53257e-05,300,derived
osm_node_13920500322,shopping,520,total,0,1212051,1.21205e+06,300,derived
osm_node_13920500323,work,520,nres,0,1212051,1.53257e-05,300,derived
osm_node_13920500323,shopping,520,total,0,1212051,1.21205e+06,300,derived
osm_node_13920500324,work,520,nres,0,1212051,1.53257e-05,300,derived
osm_node_13920500326,work,520,nres,0,1212051,1.53257e-05,300,derived
osm_node_13920500326,shopping,520,total,0,1212051,1.21205e+06,300,derived
osm_node_13920500327,work,520,nres,0,1212051,1.53257e-05,300,derived
osm_node_13920500332,work,520,nres,0,1212051,1.53257e-05,300,derived
osm_node_13920500332,leisure,520,total,0,1212051,1.21205e+06,300,derived
osm_node_13920500349,work,520,nres,0,1385106,1.75139e-05,300,derived
osm_node_13920500350,work,520,nres,0,1385106,1.75139e-05,300,derived
osm_node_13920500350,shopping,520,total,0,1385106,1.38511e+06,300,derived
osm_node_13920500351,work,520,nres,0,1385106,1.75139e-05,300,derived
osm_node_13920500351,shopping,520,total,0,1385106,1.38511e+06,300,derived
osm_node_13920500360,work,520,nres,48729,1443664,3.30136e-05,300,derived
osm_node_13920500360,shopping,520,total,48729,1443664,1.44366e+06,300,derived
osm_node_13920500361,work,520,nres,48729,1443664,3.30136e-05,300,derived
osm_node_13920500361,shopping,520,total,48729,1443664,1.44366e+06,300,derived
osm_node_13920500362,work,520,nres,48729,1443664,3.30136e-05,300,derived
osm_node_13920500362,shopping,520,total,48729,1443664,1.44366e+06,300,derived
osm_node_13920500364,work,520,nres,48729,1443664,3.30136e-05,300,derived
osm_node_13920500364,shopping,520,total,48729,1443664,1.44366e+06,300,derived
osm_node_13920500365,work,520,nres,25944,1619209,2.8332e-05,300,derived
osm_node_13920500365,shopping,520,total,25944,1619209,1.61921e+06,300,derived
osm_node_13920500366,work,520,nres,13448,1604034,2.43553e-05,300,derived
osm_node_13920500366,shopping,520,total,13448,1604034,1.60403e+06,300,derived
osm_node_13920500367,work,520,nres,13448,1604034,2.43553e-05,300,derived
osm_node_13920500367,shopping,520,total,13448,1604034,1.60403e+06,300,derived
osm_node_13920500369,work,520,nres,13448,1604034,2.43553e-05,300,derived
osm_node_13920500369,shopping,520,total,13448,1604034,1.60403e+06,300,derived
osm_node_13920500370,work,520,nres,13448,1604034,2.43553e-05,300,derived
osm_node_13920500370,shopping,520,total,13448,1604034,1.60403e+06,300,derived
osm_node_13920500371,work,520,nres,13448,1604034,2.43553e-05,300,derived
osm_node_13920500371,shopping,520,total,13448,1604034,1.60403e+06,300,derived
osm_node_13920500380,work,520,nres,13448,1604034,2.43553e-05,300,derived
osm_node_13920500380,shopping,520,total,13448,1604034,1.60403e+06,300,derived
osm_node_13920500381,work,520,nres,13448,1604034,2.43553e-05,300,derived
osm_node_13920500381,shopping,520,total,13448,1604034,1.60403e+06,300,derived
osm_node_13920500385,work,520,nres,13448,1604034,2.43553e-05,300,derived
osm_node_13920500385,shopping,520,total,13448,1604034,1.60403e+06,300,derived
osm_node_13920500386,work,520,nres,13448,1604034,2.43553e-05,300,derived
osm_node_13920500386,shopping,520,total,13448,1604034,1.60403e+06,300,derived
osm_node_13920500387,work,520,nres,13448,1604034,2.43553e-05,300,derived
osm_node_13920500387,shopping,520,total,13448,1604034,1.60403e+06,300,derived
osm_node_13920500388,work,520,nres,13448,1604034,2.43553e-05,300,derived
osm_node_13920500388,shopping,520,total,13448,1604034,1.60403e+06,300,derived
osm_node_13920500390,work,520,nres,0,1827106,2.31027e-05,300,derived
osm_node_13920500390,shopping,520,total,0,1827106,1.82711e+06,300,derived
osm_node_13920500411,work,520,nres,0,1748842,2.21131e-05,300,derived
osm_node_13920500411,shopping,520,total,0,1748842,1.74884e+06,300,derived
osm_node_13920500412,work,520,nres,0,1748842,2.21131e-05,300,derived
osm_node_13920500412,shopping,520,total,0,1748842,1.74884e+06,300,derived
osm_node_13920500413,work,520,nres,0,1491441,1.88584e-05,300,derived
osm_node_13920500413,shopping,520,total,0,1491441,1.49144e+06,300,derived
osm_node_13920500414,work,520,nres,0,1491441,1.88584e-05,300,derived
